Comment ID,Channel ID,Comment create timestamp,Price,Parent comment ID,Post ID,Video ID,Comment text,Top-level comment ID
Ugwd7--vQdaZaIzKaeB4AaABAg.9x7T0Od6Tzs9x7b37AZ7es,UCQHcGs-Dub4lqoMVppqrlvw,2023-11-15T07:08:45.79546+00:00,0,Ugwd7--vQdaZaIzKaeB4AaABAg,,ZXGoMeMKTmU,"{""text"":""Try Mahasudarshan Kadha.""}",Ugwd7--vQdaZaIzKaeB4AaABAg
Ugw6cVZP1k29ITCFwZF4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-11-15T06:54:49.002953+00:00,0,,UgkxdNtbOV-7FOGsxThP_OmQjMPLdk6gCbTY,,"{""text"":""I am learning data science right now.. and would love to work on your database. Plus would love to collaborate in future when I am confident with my skillset.""}",
UgwoNhOrD3fJ64Yblrt4AaABAg.9wpBJ9OKFkA9wwIHYS0E33,UCQHcGs-Dub4lqoMVppqrlvw,2023-11-10T12:25:05.003735+00:00,0,UgwoNhOrD3fJ64Yblrt4AaABAg.9wpBJ9OKFkA9wq82L8LDFa,UgkxbMzwtJ4dpe1JoAXHXTQGS0gPV4M3Smma,,"{""text"":""@pratikmandal1350"",""mention"":{""externalChannelId"":""UCTnIyyjM2TkQ34DJpuQXRSA""}},{""text"":"" and then you see Ajay jadeja on the boundary line…just saying""}",UgwoNhOrD3fJ64Yblrt4AaABAg
UgxAQ-gHXMvF_8kUFa14AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-11-10T04:08:52.549778+00:00,0,,,7SiGhUnvABQ,"{""text"":""Indian parents crying in Rupees seeing their kid spend time and money on a humanities class.""}",
UgzBctsLpufmezBBA-94AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-11-09T06:21:43.832719+00:00,0,,,wCftNoeKDpg,"{""text"":""Afghanistan might not play against Qatar on 16th. Would this be a factor for India vs Qatar? Qatar would play only one game against India in this break, they would have a longer training camp compared to India and less injury /fatigue if they don't play against Afghan team. What do you think Hiren?""}",
Ugx5BZO9RWRO18UwyiR4AaABAg.9wstiiQVWKL9wswDUuLR30,UCQHcGs-Dub4lqoMVppqrlvw,2023-11-09T05:05:49.8553+00:00,0,Ugx5BZO9RWRO18UwyiR4AaABAg.9wstiiQVWKL9wsusdZZRet,Ugkxkyu3v8IejWmM81hHbre5PUrVCDYgDgDQ,,"{""text"":""@ProfessorKalinga"",""mention"":{""externalChannelId"":""UCUoAXSZgF6U-Tq1-OYNM9OQ""}},{""text"":"" we need to ask for Democratization of AIFF! Make all data of AIFF public. Have open elections for AIFF president where every citizen of India.. (not just “football stakeholders”, cause conveniently fans like you and I are excluded cause we have no money and power to influence) ..can come with their voter ID and Vote in a prez for 5 year term. They can have 2 or 4 voting centers across the country. Concerned football fans can vote accordingly.""}",Ugx5BZO9RWRO18UwyiR4AaABAg
Ugx5BZO9RWRO18UwyiR4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-11-09T04:44:01.111769+00:00,0,,Ugkxkyu3v8IejWmM81hHbre5PUrVCDYgDgDQ,,"{""text"":""Are you a PowerPuff Patel sympathizer? Cause I am willing to give Kalyan at least two more years to steady his boat (not like we have a choice).PP had the Midas touch you see. He touched football, Indian ranking fell below 150, he touched DGCA, Air India became bankrupt, he became NCP VP, and NCP split between Ajit dada and Pawar Saheb. These are just some achievements of PP. Removing Kalyan would be inviting this person to start his dictatorship in AIFF once again. If that happens people are not going to watch Indian football for another ten years.""}",
UgxvI8o0LYfQsbc8wGl4AaABAg.9wr-scABEd99wrmFC-30BS,UCQHcGs-Dub4lqoMVppqrlvw,2023-11-08T18:19:26.516821+00:00,0,UgxvI8o0LYfQsbc8wGl4AaABAg.9wr-scABEd99wrlMwxrgdt,,Jt7hE12n11s,"{""text"":""@Kronos_LordofTitans"",""mention"":{""externalChannelId"":""UCpZFUsLHGebREvm5Z48m4Tg""}},{""text"":"" I sort of disagree…probably the first bullet was fired by a korean…but it was Americans and Soviets who thought it was wise to divide a country along a latitude in the first place. There was no North and South  Korea before US decided that.""}",UgxvI8o0LYfQsbc8wGl4AaABAg
UgxvI8o0LYfQsbc8wGl4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-11-08T11:08:03.389145+00:00,0,,,Jt7hE12n11s,"{""text"":""24:28"",""videoLink"":{""externalVideoId"":""Jt7hE12n11s"",""startTimeSeconds"":1468}},{""text"":"" how is this conflict started by North Korea again?""}",
UgyOfqrzUz77kukM5Ul4AaABAg.9wqTKyoPXA99wqVxnXaVc-,UCQHcGs-Dub4lqoMVppqrlvw,2023-11-08T06:29:08.470893+00:00,0,UgyOfqrzUz77kukM5Ul4AaABAg,Ugkxb7VYbtEEcXTYCSQR6nWDkIh32JiLfYIk,,"{""text"":""Woh raaj bhi usi ke sath chala gaya""}",UgyOfqrzUz77kukM5Ul4AaABAg
Ugzw1ltzs9BPfp6Fv_N4AaABAg.9wqCiCbOzeJ9wqHZYSXFhj,UCQHcGs-Dub4lqoMVppqrlvw,2023-11-08T04:23:21.559156+00:00,0,Ugzw1ltzs9BPfp6Fv_N4AaABAg,Ugkx79fidhni-GKgzgDZy-jXrkcUftk2lfGu,,"{""text"":""The mafia that we call FIFA has to approve it""}",Ugzw1ltzs9BPfp6Fv_N4AaABAg
UgziVMx9DdJYoNMyKNh4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-11-03T18:32:35.146876+00:00,0,,,8iPCKfkXmew,"{""text"":""Chaliye...Kidhar?""}",
Ugw6n8C4ds1NBHBzHjN4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-11-03T12:47:17.46698+00:00,0,,,Ri1aHO9GYxo,"{""text"":""I think i first saw her around Jan this year, youtube shorts mostly. I did lose my job in May and watching her content has been a good stress relief. Part of me wants to see her on the biggest stages of fame...but part of me is also scared that another genuine person would be lost in the world of ratings and viewership.""}",
UgzQFz2z0e4kvRMVuWJ4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-10-31T04:35:59.413975+00:00,0,,UgkxLN3ygLneieviENX0Z2jmVsYNo9OvMM7u,,"{""text"":""These partnerships are of no value as of now…probably in future when India starts developing talent and ISL /I league is competitive on Asian level…Benfica might start farming for talent. That’s all. Probably they will send a PPT/PDF or two along with an assistant to the assistant coach for youth development on a summer (camp) vacation in India.""}",
Ugx3dFIGIJ1yqnjV7bd4AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-10-24T04:22:55.430393+00:00,0,,,86xOZcctsA0,"{""text"":""From Minute 45 to 67, it looked as if Mumbai was close to a goal…passing was great in the middle. Fouls from Al Hílal, great counters..but Greg Stewart holds mumbais attack back tbh.""}",
UgyWT--hoXLGGgOEGxt4AaABAg.9wE-pc9QoFK9wEalRtgZdr,UCQHcGs-Dub4lqoMVppqrlvw,2023-10-24T03:49:30.158328+00:00,0,UgyWT--hoXLGGgOEGxt4AaABAg,,TkIOlpEDFVk,"{""text"":""India needs to stop brain drain..or at the least start reversing it to some extent. Many good candidates leave the country because of lack of opportunities within the country. And caste reservations don’t help in that.""}",UgyWT--hoXLGGgOEGxt4AaABAg
Ugy-KR1RUD3HqhvQ3W94AaABAg,UCQHcGs-Dub4lqoMVppqrlvw,2023-10-21T05:22:42.886727+00:00,0,,,6sJJYvv1CmE,"{""text"":""Goosh! Goosh!""}",
