Comment ID,Likes,Text
Ugw1UkC8jFxD5BqgAVV4AaABAg,0,"To be honest... Neymar is the heir of the greatest footballers... Ronaldo (09) and Ronaldinho...and being the heir, he also has adopted their habits at not looking at the bigger picture...all three of these had the potential to be the GOAT...but money came before prestige...and probably Messi is the only one who has a big player mentality...he may not be as skillful as Ronaldinho, as agile as Neymar or as vicious as Ronaldo (09) but he has struck the balance between all three of these traits...well all&#39;s not lost for Neymar...he still has 5 years to prove himself...he should keep his ego and greed aside"
UgxSk_CFExHigDbZ-Cd4AaABAg,0,Someone should tell that Chadda guy to be himself...Steve didn&#39;t even try to copy Ricky... their sense of humour was completely different
Ugy8tmLptho3YB5DFbh4AaABAg,0,U tried but you should work on your content
UgwNl8Uzx3iIzKFRt2t4AaABAg,0,Hinduism not equal to Hindutva...how can they be?? Hinduism is a western defined religion whereas hindutva is an indian term for just a group of cow vigilantes
UgxRBAko6InHCTnhHq54AaABAg,0,First time konse channel Ka &#39;BELL&#39; icon press Kiya hai
UgzwHK9jXHa7e8SBO6J4AaABAg.8u327lpxwUa8u_aFDBwf-0,0,@gauravpatil7977 I have
UgzWVVCINV1cJvuYIvZ4AaABAg,0,"I feel Gabbard and yang must be on the conservative side of the democratic spectrum, and being conservative is not main stream within democrats anymore"
Ugy_agjU-upR7nBAciR4AaABAg,0,I wonder if ford and benz thought about what would happen to horses
UgwlGCu_cd-ujTxPj354AaABAg,0,Better make a follow up video in Texas!
UgzwHK9jXHa7e8SBO6J4AaABAg.8u327lpxwUa8uL8E84__f3,0,"@अभिषेककुमार-घ9म sorry, I didn&#39;t get you"
Ugy-8WSHVScN0CJk5nh4AaABAg.9Imq92itCYH9Iq6JSiSZ6H,0,@thebluerider1 so did SCEB beat Mcfc in your universe?
Ugw4WM8gNvvXb7nh74l4AaABAg.9EF1trkX1hz9InTosV9A69,0,@HemangxVyas wait! Didn&#39;t he threaten Sun&#39;s (Suryadeva) existence while he plotted Karna&#39;s murder... isn&#39;t that direct involvement?
Ugy-8WSHVScN0CJk5nh4AaABAg.9Imq92itCYH9In7Z3l1QAG,0,@thebluerider1 we will see about that 😂
UgxpVDwLNu5YUAohMpJ4AaABAg.8jaQMNlB-kZ9IRDSwak3Ph,0,4 themb padle ki panyakhali jataysa
UgzxCO1PwllRJkkbaLd4AaABAg.9IECptlQE9B9IEPdtDscR5,0,@MrPurge11 I&#39;m just saying what if? Like alternate history
Ugyc7-VN5cb9CK7o_094AaABAg,0,I&#39;m in for an European Super league...but there needs to be a way promote and relegate teams
UgyiYLZsJujlFxI3Yb54AaABAg,0,I don&#39;t know how leverock&#39;s catch wasn&#39;t number 1 on this list
UgwMMQTeSqh7_Bz_Fpl4AaABAg,0,"<a href=""https://www.youtube.com/watch?v=pL8XPZp4-5c&amp;t=383"">6:23</a>"
UgwlqKRvlUJtztqG9K54AaABAg,0,Why my fellow Indians? Why?
UgzEXC5v4sqPazS8M994AaABAg,0,Love your content...but bro...how could you waste that scoop of pre??? I still can&#39;t breathe
UgxVOiALsCv-n73aoup4AaABAg.8tHiCgs6FdK8tShb9l6Z3y,0,@SS how do you propose to &#39;educate&#39; people on Islam?
UgwZSeSm3d68Cd3w1494AaABAg,0,What if the pilot deliberately crashed the plane in deep sea and a Chinese submarine was already there waiting?
UgxfWr2_C0dIho1akxl4AaABAg,0,Can I get this at a Gordan Ramsay restaurant?
UgzbFgJ51wU5l0ZG4pN4AaABAg,0,Bitch setting a political  trap... Russell be like..&quot;not going down that rabbit hole!!&quot;
UgylHA4n938yhN85mTB4AaABAg,0,Imran Khan is THE captain of Pakistan cricket team first and the prime minister of Pakistan second
UgwEx4Of5fuN_wg44NF4AaABAg,0,One more advantage of a cold shower is you don&#39;t waste time in the shower!
Ugxf1yBUWkjWBRbB8VR4AaABAg,0,Kal batmi aaikli ki Panhalachya Urlelya 4 Darvajacha tat dhagphuti mule vahun gela! Ata manat shanka yeu lagli ahe ki ankhin 10-15 varshat amcha Gad rahtoy ki nai
UgxJJCFX3i2Nz5PB1Eh4AaABAg.9LVFCdrhdb09LnguXKNUD8,0,Haven&#39;t seen your metro vlogs in a while
Ugx5tmg01H7TFV2k4FZ4AaABAg.9JGTrP1Tfia9JH9Pdi8wqv,0,Holy shit ..this is the origin of the phrase
Ugx8Vfe-zOLTZXOBunV4AaABAg,0,I thought he was sleeping with the fishes
Ugw5Ph-ajXuFA0WkuzF4AaABAg,0,being infamous is the new famous i guess
UgwCBZCnRl7095vpk2N4AaABAg,0,Everyone loses their shit once in a while...but true he (a political figure) should have controlled his emotions in front of the camera... probably worried about the results which might not be in his favour
UgyuObEossWZH8YbUqp4AaABAg,0,"Try a complete league of 20 best players in football history...like team messi, cr7, r9, Ronaldinho, Maradona, Pele, Zidane etc"
UgzDzkjCWH7WO9TN4OJ4AaABAg,0,Kickoff glitch
Ugxiw1hkntMBZ-sfh-p4AaABAg,0,India should have its own social media platforms so that no foreign country can steal our data and manipulate our way of life....I&#39;m not saying be completely independent like China...but our people should be given the option
UgwXvBBeJgBKjUGHaNZ4AaABAg,0,"1200 saal se tolerate kar rahe hai, phir bhi hum hi intolerant"
UgxOw5ED7zPLKdFqRdZ4AaABAg,0,My theory...Mrs Gandhi called a hit on Sunanda Pushkar Tharoor and forged evidence that would prove Shashi to be guilty so that he would be Rahul Gandhi&#39;s puppet and not run for president of Indian National Congress and eventually prime minister of India...Jai parivarwad (dynastic politics)
UgxMtz-QF_1ikUa7IYN4AaABAg,0,BJP ka joota bhi hona chahiye bakwas metre pe
UgxL7B8LO8Ht0Ud1F7x4AaABAg,0,Gaand mein Goli marunga
UgzwHK9jXHa7e8SBO6J4AaABAg.8u327lpxwUa8u_RjEeg2yb,0,@gauravpatil7977 it depends on who is asking...
UgzwHK9jXHa7e8SBO6J4AaABAg.8u327lpxwUa8u_RWPk7PbO,0,@melodicnostalgic3823 I loved the way they showed time telling the story of Mahabharat ( me samay hu)
UgzG7sEtm6U1Tg7wzoh4AaABAg,0,"BC where are the jokes...shitty comedy Rahul...I came here to laugh, not to here your views"
UgxtuxR__KcoG-Ber9l4AaABAg,0,now either would i look at digimon the same
Ugxeiu5W6BYn5wlER_d4AaABAg,0,A nuclear war on the brink and this topic gets only 3 mins from BBC... great going... probably you have more important topics like who deserved the Oscars and who didn&#39;t
UgwSEx4VoWv_gSOxh0F4AaABAg,0,"Ok, now honor your airforce with 50 medals for each soldier like you usually do"
UgxTiOHOT7CDTkhysuB4AaABAg,0,Lapar= Lachar?
Ugy7jaoRjAGet2YUVst4AaABAg,0,It is not a pollution free train if hydrogen is made with use of conventional electricity
Ugxyj5MuhhJagf3g1JJ4AaABAg,0,"If he had a better work ethic and didn&#39;t party all the time, he would have given Messi n CR a run for their money...same goes for Adriano and Neymar...these Brazilian players need to have some respect for the game...just because their predecessors won 5 wcs doesn&#39;t mean they could add on to that with just some skills and partying"
Ugxo-Jlgoj7EtOTEubp4AaABAg.8_NLOwtyuOe8_NVTXC9Dm2,0,Giriraj Shinde tula mahit Tari hai ka one piece
UggwJx6Q0WzJz3gCoAEC.8LOTG8nABsR8WeIwcM6t4g,0,Bhava mi manya karto peshwyani kat karasthan kelet; pan akhya jati la badnam nako karu. Bajiprabhu Deshpande hyani swatacha jeev sodun Maharajancha jeev vachavla ahe<br>Jai Bhavani!
UgjD9aLW23HxhHgCoAEC.8JdKa8zgxt48JdLE0WM-EL,0,gohan theme
UgyAnY4gTWX_gei4QUR4AaABAg.AUboSj-Lh31AUdVgGmB2Q8,0,@1999NIRUPAM’in lab conditions’ that’s the key part as of now. We still have to figure out ways to make efficient solar cells that can operate at ‘extremely’ high temperatures and high radiation levels.
UgwDdR1zm2Ls_uc_XOt4AaABAg.AULOD2B8QReAUUvfug4tLu,0,"In India&#39;s latest national budget, motorcycles with engines over 350 CC capacity would fall under higher tax rate, so the domestic indian market is going to take some time to adjust to this. Not that there is any sudden reduction in demand for 350+ capacity bikes in India, but companies are going to hold their horses back a little when it comes to launching new platforms using their domestic brand names (at least until the spending capacity of Indian consumers normalizes again), rather they would rely on foreign brand partners or acquisitions to launch newer platforms with higher capacities with joint production and/or sale in India and for Indian export markets like Africa and South America. Since this market is still small compared to India&#39;s domestic market, i would not expect a a 600cc or 750cc mid bikes coming below the price of R130,000 at the moment, because economies of scale would not justify it. However, in the next 3-5 years, when Indian spending capacity crosses a certain threshold (say $3500 per capita gdp), you would see a whole new variety in mid size bike segments, maybe at an even lower price point."
UgwayU92WFlYb2RgTYp4AaABAg,0,If you repeat one lie a million times... atleast ten people start to think about it
UgyRisSG95x-m38Tc-t4AaABAg,0,"Elephant, tiger and Dolphin 😀"
UgwsPLJy83BYYCtpHh54AaABAg,0,Damn you oppenheimer...all you have done is given us a false sense of peace....in reality you just made humanity weak
UgyPVbzF8yLK310weql4AaABAg,0,&quot;Hi Guys! I&#39;m Sanghee&quot; indian liberals watching this while slowly dying inside
Ugw6cNonBOB3HvHQu4h4AaABAg,0,"It has always been the other way around. US military and DARPA would gift out tech/money to these so called ‘Unicorn Startups’. It is only to make the mass surveillance products seem harmless to the public, fronts like Meta, alphabet, Microsoft and now Anthropic, OpenAI, grok etc are made."
UgzYPa-V6SYPRTIGX054AaABAg,0,Hey I Think So. I recently came across your video on X where it shows that you have downloaded all of Prof&#39;s transcripts from youtube and went on to analyze his claims (predictions) and then went on to determine its accuracy. Have you uploaded your project on Github or any such platforms? I was planning on analyzing this Indian Youtuber who goes by the name Dr. Ankit Shah who has been making similar claims since 2016 apparently.
UgzmlhQirIMTy-GgsnV4AaABAg,0,Too bad China and Pakistan don’t share a border
Ugxug9HM3GPyT001tC94AaABAg,0,Why were the categories so segregated?
UgwTZY4wKXsuoj1b3Kx4AaABAg,0,Who is here after Air India crash landing in Phuket
UgyW3PcTzZvJqS6WH0p4AaABAg,0,What’s the concept behind this?
UgxsRGYN-6kL5_wVSxR4AaABAg.AU3DkvSyYyYAU7sDhHrDBH,0,@streditz212 Think hard about your own statement. ie if you have the capacity to.
Ugyjmxw4YNo67F7_Z4t4AaABAg,0,We should start by renaming Delhi to INDRAPRASTHA
UgxTGtoaMWkgb7L9BlB4AaABAg,0,I don&#39;t know why our mainstream media avoids these topics...Great work guys!
Ugxll15WtXuBbkJccxB4AaABAg,0,Daddy RK😂😂😂
UgxEmlVR0NNIYK4oBhR4AaABAg,0,"hey <a href=""http://www.youtube.com/results?search_query=%23reviewmastervikrant"">#reviewmastervikrant</a> can you make a video about kalpakkam nuclear power plant, I know it&#39;s not defense related nor related to space research but it still would be a major achievement by our nuclear scientists 😀"
Ugy5seE4YRxwgqiy1AF4AaABAg,0,anyone here in 2017?
UgjhRNiHavKfc3gCoAEC,0,bill gates aint the most charitable person...its mansa musa
UggJP7UdDrr2O3gCoAEC,0,u could have used a better actor for that russell peters&#39; impersonation
UggbvanSyhHt7XgCoAEC,0,they forgot to mention Dragonball evolution
Ughf_zz_ZTFFIHgCoAEC,0,Very Helpful<br>Thank You Sir!
UgwMhKOAqOM1DX7IApt4AaABAg,0,"I think we should stick with Elephant. Such a lovely animal. Biggest land mammal. Calm. Has huge memory. Ganesha also has an elephant head. So it displays Wisdom. Plus, &quot;Jab Hatti Chale Bazaar....&quot;"
UgyIYn9vYqUigQQzdU94AaABAg,0,"<a href=""http://www.youtube.com/results?search_query=%23abhijitchavda"">#AbhijitChavda</a> <a href=""http://www.youtube.com/results?search_query=%23indianinterest"">#IndianInterest</a> <a href=""http://www.youtube.com/results?search_query=%23askabhijit"">#AskAbhijit</a> I have a few questions about India&#39;s strategies regarding Geo-politics. What are the possible strategies regarding the Indian ocean and our policy towards the Antarctic? Plus should we have a tit-for-tat attitude towards the military bases in Chagos? Guyana and T&amp;T have a significant Indian-origin population...just saying. Cause one quote I can never forget from Kissinger is &quot;America has no permanent friends or enemies, only interests.&quot;"
UgxTGDI5R4VLi-o4lxt4AaABAg,0,i care
UgxtUSRi-oa7Qpti5RZ4AaABAg,0,"Hear me out, if Indians are not Asians...then give our subcontinent our own world cup qualifiers, Olympic qualifiers...why do we have to compete with all of Asia?"
Ugy_8ArsjVx4t4-EQaJ4AaABAg,0,Since world cup is once in a 4 year event i won&#39;t boycott...but i would call it &#39;South Asian World Cup&#39; instead of Qatar WC
UgzxUVf6xkLRQGFNLch4AaABAg,0,&#39;Blood Tesla&#39;
UgySvxXDBk_WBon5Dpp4AaABAg,0,One can lie to the world but not to themselves.
Ugwo_vCZo59z2lwxvlR4AaABAg,0,Paristithi Jevdi Bikkat! Maratha tevdach tikkat!
Ugw_7ONXjs9v071PCNd4AaABAg,0,Wait...i guess this video is taken out of context...i follow Tabitha...and she seems to be a nice person...unless she has started to post shitty content for more like and views
UgzWeQwhDyl5OJHX_2x4AaABAg.9nfrRNw_PHi9nu3r1I9UN8,0,@P.O.Madness Arre bhai bhai bhai
Ugwb0X09C7I4hsUsMkV4AaABAg.9mQzjlI_eKt9mUKNXlqmSM,0,@amitdixit1 dont worry...akhand bharat me woh bhi aate hai😂
UgxLW-ZmBjAdTVNe6QZ4AaABAg,0,"one thing is for sure, i am no more going to blindly trust MAL ratings anymore."
Ugy1pikV6-5rYUfo_xl4AaABAg,0,He was 11. He was there in Hollywood for some award ceremony. And he peaked at Henry Cavill’s you know what. <br><br>Tom Holland really loves to give out spoilers huh.
Ugz8PUgg7BcwQZb6riN4AaABAg,0,"The question is whether FCAS or Tempest programs are going to survive without India&#39;s &quot;Chanda&quot;. IYKYK. IDC what legacy media is telling you, let me be clear, INDIA is in the driving seat over here. We call the shots now."
UgwcWAx7-ozTt-1-ybB4AaABAg,0,how many of you decide whether a chinese-wala is good or not based on the &#39;time-pass&#39; served?
UgxmPE_C1qAy_NIkRFt4AaABAg,0,"This is the stuff I used to play with as a 7-8 year old. I would also have those plastic toy soldiers on hills of dirt along with tanks and excavators trying to dig a tunnel to outmaneuver the enemy…also I would try building moats around the hill of dirt and have toy boats, paper boats and old tv remote casing (imagined as boats) be the navies"
UgyeFaYfXRJKiIU2WSt4AaABAg,0,Took me a while to realize what was going on…haven’t laughed so hard in a while
UgyOMnG-bdGLqyAvKsJ4AaABAg,0,At least she is not using fake laugh tracks to boost her popularity.
Ugz-DPZzv6WXlxEnL6V4AaABAg.9hhB4o5xSDy9lsUF5aMAGF,0,how long? how long??
Ugy_tVXeOtrMSEpr-lR4AaABAg.91yYhOCT51r9ZBE-AWi1Iv,0,Zala Gela gange la milala
UgwnnBza5EeKuZJzDuN4AaABAg,0,"Lol… good to know that it’s not just we Indians who has to go through white mans distorted history…If you don’t know what I m talking about…look up aryan invasion theory…apparently we Indians did not invent the vedas, yoga or anything related to India"
UgxMjjsCW2Mva24uZBB4AaABAg,0,Titty ………I meant tada!
Ugzcg5RI8qVCFrwEFb54AaABAg,0,Average marathi has two people in their hearts…ek ahe shivba❤ ani dusre Tukoba❤
UgzAqCzsBmV5t6vvwwd4AaABAg,0,टाटा kyu nai bhai? Why TaTa?
UgwTOU1etc829qXP7Ml4AaABAg,0,"Lets get rid of Igor!!! Hear me out before you join the bandwagon to abuse me. Igor doesn&#39;t have the best coaching record. Look at his performance in Croatia and Croatian national team as well. He has always underperformed and went ahead to blame the situation around him. (eerily similar to what&#39;s happening between him, AIFF, and FSDL. I do not know the whole situation so I refrain to comment further. But all I have heard is Igor&#39;s side in the situation. Did he do his due diligence for football year 23-24 and plan accordingly with AIFF and FSDL? This all happens behind closed doors so we don&#39;t know what happened in those meetings.) Now, you might bring up his exploits with Hajduk. Hajduk was supposed to win the league comfortably and already had a 4 point lead before Igor joined. Igor&#39;s stint lasted for 8 games, 3W4D1L=13 points out of 24. Rival teams performance Inter Zapresic 8 games 4W3D1L=15 points.  So Igor in 8 games reduced the 4 point lead to a two point lead. AIFF wanted a cheap coach and Igor wanted a job. Now, I believe its time we raise our voices and demand a proper coach who has a certain philosophy be it german gegenpress, spanish possesion, english physical play."
UgxvKd-Y0ssNuEOW3Gd4AaABAg,0,I have seen this dude score against my team twice…and I fell in love with his right foot instantly…last year I thought it was a fluke…but I am following NEUFC games because of him. I want to see him use his left foot. I want to see him dribble as well. I want to see if he falls back to help his defense. Can he be the perfect winger? Left wing Parthib..right wing vikram/Rahul and Cf manvir/chhangte…perfect Indian front three.
UgxsRGYN-6kL5_wVSxR4AaABAg.AU3DkvSyYyYAU4Ic8nFbGD,0,"@shafs68Ever heard of Make In India, Atmanirbhar Bharat, PLI schemes. Even if the so called Dr in Economics had done any of this post liberalization, today’s India would have been in a different position altogether. But they had to do Rewdi politics and keep on eating Malai."
UgzQqv4KGuOjpDsIMdZ4AaABAg.AJBwFTVWpQvATNTNqqjtQy,0,It’s not tanhaji…it is Tanaji
UgwUaEbkJns5P3UR-N94AaABAg,0,Peter Gregory isa dead
Ugyr-3t9F95S7LZbE1t4AaABAg,0,Fuck Bollywood...its not Tanhaji...it is Tanaji
UgxYkbx8Z6z-YGXb6e54AaABAg,0,Advert’ease’ment<br>Gaa -rage
UgxoWxMfIpS13V8dj3h4AaABAg,0,"this video doesn&#39;t make sense, that too coming from Angel One (which is suppose to understand economics). I know in the factors you mentioned the country maybe lacking in specific quotients, but look at the SCALE of India, geographically, and population-wise as well.<br><br>How many of these countries apart from India are in the top ten number of  patents filed list in the world?(You can debate about the impact of the papers and patents etc, but like Stalin said, &quot;Quantity has a quality of its own&quot;. Apart from that, look at the paper that has changed the world of AI in 2017,(Attention is all you need), two out of the 8 authors are INDIANS.)<br>How many of these countries have 100+ unicorns?<br>How many of these countries have successful space program similar to ISRO?<br>How many of these countries have a robust and growing internal defense manufacturing industry?<br>When it comes to infra, how many of these countries are building 30-40 kms of highways every day? introducing Vande bharat trainset every other week (semi high speed rail) on a 60,000+ km  electrified network? <br>building so many tunnels and bridges across various terrains? Introducing 1000km+ gas pipelines?<br>Are planning to add 100GW of nuclear power in the next 2 decades? solar, wind etc.<br>are planning to integrate the ENTIRE semi-conductor industry within their own borders to supply to their local populations first?<br><br>I can go on and on and on with these questions, but to put it briefly, India, with all its many problems, is on the verge of LEAPFROGGING the phases of development. Economy and Money are nothing but a tool or method of measuring and storing Human Effort and Time.<br>And guess what, who has the most number of HUMANS, especially, aged between 20-50??"
UgwAXtcb4k2RepYrVdF4AaABAg,0,Gandhi is not the father of India
Ugz886BvTVWQ8zuWO354AaABAg,0,Prime Yuvraj Singh was shit. It was frustrating to watch him play for India. Highly inconsistent batsman. You can literally count his memorable innings on your fingers. He is overhyped because of those 6 sixes. And for people who think he was Indias savior in 2011 WC…he was making sure we don’t get in to finals with a pathetic strike rate of probably mid 70s. I don&#39;t know why people have such anemoia for Yuvraj Singh&#39;s era.
UgysHJnGTSioOxlSpwN4AaABAg,0,"Tai, you made it! khup chaan"
UgwCZXPTkvYdi6qY8uJ4AaABAg,0,"<a href=""https://www.youtube.com/watch?v=0VI7l1lIsWo&amp;t=136"">2:16</a> samajdar ko ishara kafi"
UgwOEIteFcTvhpuBf894AaABAg,0,"i think India had the capability to deliver 8:1 thrust to weight ratio 5-10 years back itself. the project was being sabotaged by certain lobbies within DRDO, GOV, Armed forces. it is just that post Op_Sindoor, kaveri engine became mainstream enough that the gov agencies could not ignore it anymore. Hence, all these tech transfer offers from France, England, Russia, US, etc. They know we can make a bare minimum engine (4-5th gen) now, might as well dangle the carrot of a (5th - 6th) engine to make some money before India figures out how to push thrust ratio above ten and also starts using ceramic materials."
Ugy5egGZWhZl_MwBm7h4AaABAg,0,The best song is not even mentioned here
Ugzs7-JUgkDLHogOsA94AaABAg,0,"Just when US wants a trade deal with India, and access to agri and dairy markets, Amul milk had to fail a test in a PRIVATE lab. Cool, cool, cool."
UgxrpfmAF3F-VqqxY894AaABAg,0,Imagine watching Key n Peele slave trade reel just before this one.
UgzqIrvdc0hOWnkv8_x4AaABAg,0,Gandhi was involved in the world wars
UgwYVxL4o61qNnJ0-WR4AaABAg,0,Noob will say ‘suspend the officer’…pro will say ‘pura video dal bhai’
UgzohBc_ORTRU0zAt7d4AaABAg,0,Nikki:’Work out your priorities and get back to me’<br><br>Marathi reply: ‘Lauda’
UgwIFO1TD_MJc5cnLa54AaABAg,0,My GOAT
UgyK_iRCDd6K_f_Mg8x4AaABAg,0,De ba ye! De ba yo!!
Ugz1b-3caXU-TT4Fxzl4AaABAg,0,Respectful?!
UgwB4gSLnOjOq7Qo2Dt4AaABAg,0,"Yea nah…I definitely smell some sort of money laundering scheme here. If people think BMW and VW are rivals, you are dead wrong. Both have dubious shared history."
UgwteDJHU8rqfTIepMJ4AaABAg,0,Don&#39;t count your chickens...
UgxkEB1NCLo7pqoaWMt4AaABAg,0,We Indian citizens deserve a better congress…one that actually fought for India’s independence (according to textbooks). 240 seats diye hai janta ne INDI alliance ko. Please sadaupyog karo. There are many issues you can corner the existing government on. But inko vote chori karna hai…jitni abadi utna haq karna hai…
UgwjvlPhTRwM92oeqPZ4AaABAg,0,"Please DON’T save our league!!!! let this system burn down. Let AIFF burn down. From its ashes would a new robust system would emerge. It will take time to rebuild, but we will build a transparent system and start achieving goals."
Ugyy7nse27LYP6UBQWV4AaABAg,0,"Marathi picture sagle gharghuti picture vattat…tya peksha tumhi star pravaah kinva colors Marathi paha….<br><br>Youth cha interest yeil, ase picture banva na…<br>Kai hai kadi patta, well done aai, kande pohe…<br><br>Jara banva ki wasseypur type (low budget good acting direction action noir), reservoir dogs, kill bill, sagle low budget hote…"
Ugyp33qtiTgknYQW4R54AaABAg,0,"I don’t care about the petty politics of India. Hindu-Muslim issues, reservation issues etc etc. What I care about is this!<br>1. Energy Independence <br>2. Food Security <br>3. Indigenous Defense Manufacturing<br>Probably <a href=""http://4.space/"">4.Space</a> and Communication tech<br><br>We have to be self reliant in these sectors in the next two decades to ensure we become an actual Independent Sovereign Nation or else we are bound to be puppet/slave/consumers for the rest of the world for at least another century or two."
UgzggnJbS9AwzikMn9p4AaABAg,0,Gondas
UgxEHRHde6M-JIEmp0Z4AaABAg,0,I hate it when these girls are asked to play the dumb blonde stereotype. Earlier they used to be at least average smart during the swimming pool episodes (probably a year or two ago when you first started). Now they are just playing straight up dumb. Study of living things -“Science”
UgzkACIgQcIXwBmsV2t4AaABAg,0,In the beninging ..yeah
UgyGZJlUx9C3t4lSwYF4AaABAg,0,"Indian Biscuit Rankings<br>Like if you agree, reply if you dont:<br>OGs that can’t be ranked found in nearly every household:<br>Parle G, Marie, Good Day, Monaco (in that Order)<br>1. Hide &amp; Seek<br>2. Bourbon<br>3. Jim Jams<br>4. Nice time<br>5. Krack Jack<br>6. Sunfeast Orange Cream<br>7.Biscoff (climbing very fast)<br>8.Unibic Fruit n nut<br>9.Milkbikis<br>10.50 50"
UgwsdxOpVMgvqeeWpgd4AaABAg,0,Video cha khara hero toh Cycle vr Janara young employee hota
Ugzmad3frZAtapj0mjh4AaABAg,0,Marathi manus ani Israel mhanla tr Diabetes chya aaushadhancha ullekh vhaylach hava
UgzUG4HuE3jSEIWfNNN4AaABAg,0,"Italy’s TFR is 1.21 and median age 48.1. So yea, every year hence forth is going to get more worse than the previous moving forward. <br>Other countries are not going to do any better either. France and Germany and not far off from these. Actually, the whole developed world is probably sitting at 1.5 TFR and median age of around 40-44. In the next ten years, there would be more retirees and pensioners than youthful tax payers. There goes your social security net. And if you think acquiring people from war torn countries like Syria and Afghanistan will alleviate the problem, then you are dead wrong cause there are problems with assimilation. <br>People think Africa, India and Latin America would be safe bets in the next two decades for investment. But how are you going to solve the dropping fertility rates in those countries? As they develop, their TFRs are dropping rapidly as well. India used to have a TFR of 2.9-3 now it’s borderline 2-2.1. As incomes increase, stress increases, people avoid having families and kids. If India doesn’t solve this problem now, we would be in Italy’s shoes in the next three four decades. <br><br><br><br>Elon Musk is right. Humanity is doomed. Soon we will have AI enabled old age homes and governments would legalize pro-choice euthanasia. And aging people would have a robot come up to them every morning with their meds and ask them ‘would you like to euthanize yourself today?’"
UgxTIGqK7-fJtBEjd2Z4AaABAg,0,Nestle and thinking about poor people’s nutrition…what a joke
Ugw5uUtmB7jg4W1paU14AaABAg,0,"I saw this clip earlier, and went down the rabbit hole to see how the time period for Mauryan dynasty was calculated. And to be honest, I was left with more questions unanswered. <br><br>Oakji is right about some random Brit spouting these dates in the late 1800s and early 20th century. <br>Even Google AI found it difficult to produce reports from carbon dating/quartz dating experiments carried out for these specific sites that are claimed to be from patliputra or other mauryan excavation sites.<br><br>Second point that traditional historians use is that the Greek historian have mentioned Chandragupta (Sandra hupta ) in their chronicles. Well there existed a Chandragupta in the Gupta dynasty as well.<br><br>Apparently, there is Ashoka Edict rock 13 which names Greek kings. Hence they all coexisted in the same period. But the names don’t make sense."
Ugwg57360H7-GxlFIcJ4AaABAg,0,The Japanese people lost their Dharma with the Meiji Restoration. There I said it
UgxMUzsAIDBLShIt7QF4AaABAg,0,Here is a conspiracy theory…flat earth theory is a planted conspiracy theory so that all other conspiracy theories look stupid and people won’t investigate…
Ugy1Vz7uLQwycIv7B754AaABAg,0,Usurp?
UgzjHStz2L8l-UwDHaN4AaABAg,0,"One thing I got from this podcast is AAKHAND BHARAT is destiny.<br><br><br>No where around the world has a civilization has so much access to fresh water as Bharatvarsh. Sindhu, saraswati, ganga, yamuna, bhramhaputra, mahanadi, Narmada, godavari, krishna, Kaveri. All perennial rivers. Multiple crop cycles.<br>Mesopotamia-2 rivers<br>China -3 rivers<br>Egypt -1 river<br>US - Mississippi system (half of it is frozen)<br><br>Hopefully, People of today’s Pakistan wake up to this reality. I don’t mind them being Muslim and practicing Islam. <br>It is about time we realized what Radcliffe did to us and why. We can start slow. Deradicalization. Re-educate. Trade. Slowly open up borders. Have a EU sort of system. And later unify. This may take a century or two. But guess what, we Bharatiyas reincarnate. We are destined to realize this."
UgxLlU6K_hw0OZjXpyN4AaABAg.AOuhKH83qMyAOwsKoh6HNz,0,He sangayla comment keli
UgwPK62fzilCzL-WnDV4AaABAg,0,If central government tries to make Mumbai a UT…Maharashtra has a simple solution…secede! Remember “Delhi cha takhta rakhto Maharashtra majha” let me repeat… “Delhi cha Takhta RAKHTO MAHARASHTRA majha”
Ugxy-4ouO62AyhWwkG54AaABAg,0,Mark without hair would look like?
UgzohM1EPrGcMVi7QQh4AaABAg,0,team powertrain...i would suggest that you focus on giving more quality content rather than a lot of content. proofread before you publish.
UgxDohFZahjzyf2r6Mh4AaABAg,0,"Hey Man…no need to change your tone tbh. I was a staunch supporter of Sadhguru cause I liked his philosophy. I always ignored the bits and pieces where he would talk about science. But his philosophy made me feel good. But recently, like a couple months back..I had the urge to lookup “Sadhguru exposed” on YouTube just to see if he had any skeletons in his closet. And a video made by Kamdev came across. Kamdev spoke about Dhyanlingam and Sadhgurus wife. I had to go and confirm the sources myself and it all turned out to be true. Plus the connection between Sadhguru and Osho… I was heartbroken…but eventually I came to terms with reality. I guess there are no real saints in Kalyug."
UgyCIfnHOKa34Jp85n14AaABAg,0,Now imagine doing this in the States
Ugy7u8VIhMz_qMffP_94AaABAg.9_nFFDUqF8Y9q3kDhbBA-M,0,Shetta
UgyPjNrwACMRAnkE-WN4AaABAg.9pNoDLPBagF9paqwJJUuez,0,Nako…ithe nako…kachrya sobat maharajncha nav nako gheu
UgzY4itS29_NNh14eDN4AaABAg.9vU4ZhOCFkj9vV8yYvp_mv,0,Liston is not a great dribbler as such...he finds open spaces and has pace. He is more like a fast winger
UgyhzkpOJxmN7tKzY8d4AaABAg.9uxh1K8iXWM9uxrckJG19Z,0,@abhi...1404lol😂
UgxBVyHwyVbWdiwQhTh4AaABAg.AOSedNWgzZNAOUVdY3w8Ac,0,Aaise hi new party new vision ke sath 2013 me Kejriwal ji aaye the…
